x,y,timestamp
1059.7647544760912,684.0980625783292,605175.7999999523
1063.1391308912646,657.1763321876257,605220.3999999762
1053.8710659806234,653.1580672830042,605265
1071.5814910246008,664.9929526746416,605307.6000000238
1074.78221554981,661.6111964289164,605363.2000000477
1052.5754974655513,635.1625250071942,605415.6000000238
1040.4742696241935,635.0071773074538,605469.1000000238
1054.6969460420835,635.1696365243497,605523.2999999523
1048.8542872996231,627.708491743899,605575.7999999523
997.6900608431725,595.9283547159192,605629.2000000477
906.5481133455125,510.3303806782864,605683.2999999523
840.9173977049743,409.05025491457275,605736
794.4608082500151,325.3426373213487,605789.2000000477
736.5431089408222,219.75351367975964,605843.3999999762
690.9328112655857,153.76596538476403,605896.1000000238
667.7720243830984,113.66467501814276,605949.2999999523
651.585407774203,83.80978187183092,606003.5
625.4063110500623,77.64511413864369,606056.1000000238
609.5363628828986,61.17702579898007,606109.7000000477
592.3967245435094,36.566615830085986,606163.7000000477
576.8079003317071,19.01656214707652,606216.1000000238
563.1328842942528,9.87291324300897,606269.6000000238
609.0008082865651,29.036885231517516,606323.7999999523
649.5454296977018,32.60848559880144,606376.2000000477
660.8391684250178,27.605723447022548,606429.7000000477
682.2211451979708,37.91760992236178,606483.8999999762
690.1844980667403,59.98269306495796,606536.2999999523
692.0982741864542,65.42155699840492,606589.7999999523
696.6083537472036,75.78018519423406,606643.8999999762
701.7617066384103,83.04681658727806,606696.8999999762
721.5567551593638,78.78866925471179,606749.8999999762
727.3204612972166,85.76572637111313,606804
775.0491769142966,79.83776924203453,606856.6000000238
838.2940876007493,88.18166219889098,606910.2000000477
883.6546838319249,82.31831286154623,606963.8999999762
932.0499091942576,89.08086655156833,607016.3999999762
973.9536173754107,91.50013044049498,607069.7999999523
1006.7785447038412,94.55109251204101,607124
1019.6001059691826,99.93811928575391,607176.6000000238
1025.0459335015425,103.34636439437273,607229.8999999762
1050.4244690953478,110.75809650174486,607284.3999999762
1090.2405968557555,123.63895629258556,607336.8999999762
1106.7134366830842,136.88985929562804,607390.1000000238
1125.0652323656204,141.6481385362789,607444.2000000477
1129.7447403320439,147.93508687846895,607496.7000000477
1135.4791348348658,156.06085765810505,607550.2000000477
1144.7943548528276,156.57693803538947,607604.2000000477
1144.328152982927,185.65394474870104,607656.7999999523
1134.9226857502815,198.53563528491765,607710.1000000238
1115.8647287176113,193.5818087620342,607764.2000000477
1012.0615477791679,181.5112527534481,607816.8999999762
928.5942798039692,179.59984820769378,607870.5
852.2414391609087,181.41706637804307,607924.6000000238
785.5318102469797,209.5414326292447,607977
733.4475525697163,177.61140200651653,608030.3999999762
666.9419766420433,151.52613381697478,608084.5
631.1234421278147,125.30919391820935,608177.2000000477
590.993116799349,105.72104302071224,608270.5
580.8528894872439,102.10539839654125,608324.6000000238
591.477232916042,104.43610162323856,608377.1000000238
600.385589735171,102.0543492805229,608430.3999999762
593.9535570703025,101.77668210375784,608484.7000000477
594.773364731152,92.49115855512169,608537.2999999523
602.516293980254,91.94572474400285,608590.6000000238
600.596767443334,96.28768532301886,608645.2000000477
657.0364248360078,126.42322167743914,608697.2000000477
722.0556923530978,130.69658059393151,608750.6000000238
751.8573492654458,130.21504987805557,608804.8999999762
795.6105307474678,131.1439513189504,608857.2000000477
843.7959192715201,144.56935920615086,608910.7000000477
900.4410372963792,145.336889540442,608964.8999999762
939.1398607043647,156.08181027747258,609017.3999999762
980.0446768405438,151.79686742052473,609070.7000000477
1028.6412332123439,159.9914035736343,609124.8999999762
1064.460488541047,163.757061330299,609177.5
1087.539542151783,186.69971231402312,609230.7999999523
1117.0172243752588,189.56272144291228,609285
1119.3956706851657,200.4181962500549,609337.6000000238
1141.4413871241045,193.26720989083563,609390.7999999523
1150.0781829125285,170.72795126219975,609445
1113.9021389228756,179.57501814665756,609497.5
1089.1371544201493,187.29670827571215,609550.8999999762
1141.8263135436425,188.42490451545137,609605.2999999523
1161.3061727060408,172.59368192790646,609657.7000000477
1156.5216176846639,177.18193548296702,609711.2000000477
1150.1464522734395,167.50720089506007,609765.2000000477
1145.387647880106,154.78541744177969,609817.7999999523
