x,y,timestamp
1088.0359952787128,742.4884625506703,375672
1128.331727125764,776.69126001998,375715.60000002384
1144.7579667270938,823.9462899363273,375754.7000000477
1092.8591230905342,834.6042061067717,375806.10000002384
1033.4569232868923,803.4522101287097,375842.7999999523
1053.4254788480414,831.4437787930311,375878.7999999523
954.6236809485384,810.8727163069614,375926.2000000477
859.7092134810101,750.0732248119318,375965
812.2011506890377,713.7854157844922,376001.5
716.5983310363981,651.1096381949172,376039.7000000477
635.7031752565048,603.5045397183782,376076.2000000477
604.8164482853919,537.2114212677435,376118.5
570.5595102634563,495.89322648057646,376166.10000002384
552.81996993907,424.2476700323873,376203.7999999523
541.6403536612285,392.76049020466695,376239.7999999523
543.218007763242,368.91289085033645,376277.60000002384
559.1078509421303,368.24250970754747,376325.39999997616
566.6679913191927,351.2312958782261,376363.60000002384
565.8682827405853,353.8029659536866,376400.5
568.4544946223684,361.314835912398,376437.2999999523
574.6830141017037,371.22427191230094,376485.39999997616
599.4139830110363,385.2868218680017,376523.7999999523
619.6681360032234,404.50683856826623,376559.5
635.5370034855091,425.5508446683141,376605.60000002384
733.631693207214,500.5310209131462,376659.89999997616
811.0496344009947,547.6365117176214,376697.60000002384
849.1092856690002,582.8457103603007,376733.7999999523
907.6421883577873,654.9560853795541,376771.7999999523
940.1845276457226,676.4513865557047,376819
913.9905163042746,651.402535972578,376855.89999997616
913.2387994248285,668.0158169257331,376894.5
898.7250635451013,658.6206002990149,376931
897.7862030082322,651.2252680410521,376979
884.8886192325698,652.8007189465193,377016.7000000477
909.1988314209024,661.8399657079767,377054.10000002384
918.1912493678458,671.8825557997891,377091.7000000477
1085.324410892007,661.3215301980414,377140
1160.0026499889277,640.8233407098217,377176.89999997616
1184.3206327454755,611.6924329034641,377212.2000000477
1255.9637604134687,556.3104158813393,377259.2000000477
1311.5756758019231,488.3058374401142,377296.7000000477
1349.0636602956297,451.5583584265134,377333.7999999523
1367.7917060135023,434.2421983190375,377369.89999997616
1387.9728470165455,404.95154902437673,377420.39999997616
1396.9894931276767,386.34328979893183,377457.5
1406.7970687370012,392.39542205726354,377494.10000002384
1391.0549602167027,350.2508799084636,377531.39999997616
1381.9874437106212,318.48585333923853,377573.39999997616
1361.55894250352,290.98696326357157,377619.2999999523
1332.0068779280818,275.92852660603324,377657.7999999523
1317.853150589564,279.1133612007625,377694.2000000477
1327.6986611874709,309.1777549222867,377732.10000002384
1307.2437657137546,298.5841497418181,377780.2999999523
