x,y,timestamp
1002.5684540262467,664.1114409310806,168728.5
1020.6141990285208,668.9082250741213,168762.39999997616
1008.9363902677543,678.9006548834498,168803.19999992847
1006.504691061733,690.5478937067987,168855.89999997616
1047.5175951084964,700.5121910623334,168886.89999997616
1014.54649549992,692.6120595241343,168923.19999992847
980.0258723747097,694.2429521617048,168951.59999990463
900.8874656245845,683.2154911896034,168980.79999995232
750.9141377305574,601.7433621358457,169009
639.609785517317,528.3808109321918,169056.39999997616
551.9289335803082,407.79280259230336,169085.69999992847
392.1633857275884,285.77101142608774,169115.59999990463
257.1213609603285,164.19762361465087,169145.5
169.49383571555106,67.21463732067555,169178.19999992847
104.9561539391947,6.743699985462661,169207.29999995232
105.4601407745088,-19.720430751517803,169237.19999992847
70.42042866938922,-53.23047257727804,169282.59999990463
50.67949734467686,-84.22811399629887,169314.29999995232
43.67370746450717,-107.24810823320135,169344.79999995232
24.79854142120689,-106.62807909840942,169375.89999997616
17.785587282234445,-95.5604168619052,169405.09999990463
13.034661375217468,-80.61314917145612,169435.5
33.927720484484766,-70.82561443787483,169464.79999995232
63.23142614089673,-61.51504103633319,169496
90.92029240084824,-51.37095147252136,169524.79999995232
83.34203227566066,-55.67022372730659,169554.19999992847
101.56646117698068,-61.950931305179786,169583.79999995232
95.88290255676353,-52.7661080616625,169613.5
130.91085753010552,-25.27169195628158,169645.19999992847
151.60891508573943,-3.211909931380287,169674.89999997616
147.66313626437108,10.50354110661598,169704
144.6766709414642,18.816151950555774,169733.19999992847
136.09254311891985,22.33493395798069,169762.59999990463
158.96234528247297,34.78582188427511,169816.19999992847
191.47085854616788,59.55471793478766,169848.39999997616
243.56631222334812,70.05317700142136,169882.79999995232
286.9587193713513,78.03960353687494,169912.09999990463
322.20611523666594,79.66731156402118,169940.69999992847
357.89508942426085,127.7237406002085,169970.89999997616
406.7709193979341,152.55153638698013,170016.29999995232
404.8483648865355,137.3180276152532,170047.5
387.84430012743826,127.62326947223379,170078.39999997616
393.8501902509084,113.47101217845172,170109.5
421.4020469471095,131.47020049841353,170139.5
